index,stars
107,3.7216851006199057
108,4.092919288188942
109,3.704583838813384
110,4.103179146696589
111,4.258451597265802
112,3.210038998846155
113,4.091030459600338
114,3.417018894987344
115,4.469755506745402
116,3.3228617614103646
117,3.722338364585537
118,4.411374005511634
119,4.6559806376634665
120,4.186826152671262
121,3.8372916530941796
122,3.0420219134878868
123,4.183366872204585
124,3.833666468799114
125,3.48004575079404
126,2.7540252147373163
127,4.1255548815222935
128,3.9716280172068585
129,3.9743101717229536
130,4.617319694561477
131,4.37067062826039
132,4.475120523209984
133,4.086946413894989
134,4.324023554934538
135,3.144247825545692
136,2.8087201068872742
137,5.0
138,4.405654150248225
139,3.9290106483681875
140,2.971535489474589
141,4.914419777142912
142,4.714788600231337
143,3.7310087207051206
144,3.9777730679893777
145,3.3315846771670663
146,4.00302987772365
147,4.20498432752551
148,3.8491487598494176
149,5.0
150,3.486308987443108
151,3.3381627011132116
152,3.456846913745357
153,4.229498146654457
154,3.4893637499438515
155,4.268831645986944
156,4.829541032092368
157,4.178715340799208
158,4.044576110546323
159,4.121518653512798
160,4.150760168040774
161,3.2293011696221616
162,3.494213026297488
163,3.4655151545650074
164,4.740485833283461
165,3.9291140015313246
166,3.5970906620469782
167,4.08570889530317
168,4.169519517453406
169,3.765576566719794
170,4.638288087955135
171,3.9443487998110682
172,5.0
173,3.5137129498109765
174,3.9966036466344708
175,4.159811349990436
176,3.488583786453987
177,3.9310334227703168
178,3.6675032544788655
179,3.1006148073104534
180,4.02242709567611
181,3.459960949538019
182,4.85570480135417
183,3.665951857301357
184,4.61564600657738
185,3.8111849208112525
186,4.905306478838583
187,4.813347539253359
188,2.740650335122877
189,5.0
190,3.0098898385536903
191,5.0
192,4.070042963794638
193,4.295020740298508
194,3.117400078755701
195,3.88950067349911
196,4.072359591536214
197,3.0940472526141747
198,4.283313524637583
199,3.7027464626260773
200,2.925491553467239
201,3.829468143912554
202,3.994548178274807
203,4.6715074740901965
204,5.0
205,5.0
206,4.236809835975171
207,3.937100240948591
208,4.079686862384904
209,3.061659985146562
210,4.4867049824259055
211,3.8726481102759513
212,3.402471266067787
213,3.905492761661865
214,3.8755017450924982
215,2.9035674557865008
216,4.069818434313328
217,3.3291390889318024
218,4.178644928003084
219,5.0
220,3.785446896779155
221,3.5348868089422725
222,3.9297800114411037
223,3.5561837907129186
224,3.115638896629342
225,4.034217413964678
226,4.823974808028519
227,4.374673788312416
228,3.443090194228212
229,5.0
230,2.9709560222499816
231,3.86827898784899
232,4.2742643353678655
233,4.678781134181007
234,5.0
235,3.303437559984775
236,3.0478237386392286
237,2.692242659962615
238,3.939789344582819
239,4.1402601557010765
240,3.237938858896985
241,3.5403915000171122
242,4.281305490985403
243,3.8682507249943536
244,3.7212432245589864
245,5.0
246,4.1489051076432295
247,3.1640601929610312
248,4.178767946039464
249,3.3429217060122753
250,4.2295147648295615
251,3.057302265488069
252,4.961162260779991
253,3.630892135098799
254,1.9424981315469059
255,4.293312114063948
256,4.891315220877345
257,3.4873575314036147
258,4.94731640730004
259,3.8484957351094766
260,3.8895512563576977
261,4.34813808727867
262,3.6071488067065047
263,3.6409733336162735
264,4.017467729505607
265,3.0317072623056176
266,4.583514169415803
267,3.2954943965408585
268,3.78411140986058
269,4.81846853152901
270,3.277326741606205
271,4.331346288091622
272,3.423464302174717
273,4.124257019508997
274,4.515076005806305
275,5.0
276,3.506983460850952
277,4.756994053026255
278,3.984339783064965
279,3.880214547733029
280,3.6969821181767846
281,3.6161801733480705
282,4.0829210130061
283,4.341989203054814
284,4.922398663110414
285,3.167482525444164
286,3.4735502346653804
287,3.288788503176832
288,3.3746564427272
289,3.7794846968522866
290,3.5421544128265263
291,2.1899974148178645
292,4.385377252280747
293,3.823915388953196
294,3.2284061889000615
295,3.2515413553739427
296,3.879939560700725
297,3.9289525152834734
298,4.06881399387459
299,4.907289746430514
300,4.039441814531493
301,4.679179272993324
302,3.99591641443839
303,3.2632952368828114
304,4.343377421507155
305,3.8063343975522526
306,4.555098585427491
307,4.692337684382472
308,2.8369255162474163
309,4.895976317301241
310,4.290826500591263
311,3.6370813285595127
312,3.475761768033479
313,3.7347036975179004
314,3.557275595370767
315,3.890002553392518
316,5.0
317,3.9242269363079947
318,2.997583233980608
319,3.9762170136293915
320,3.736451606110002
321,3.4716849315802856
322,4.8191253322533525
323,4.589213988627099
324,3.708490664446246
325,4.121551733049616
326,4.7460476849797075
327,3.971503970671826
328,3.7250627867946413
329,3.786511215687342
330,4.89720194968416
331,2.3782613766873775
332,4.3233604128047
333,3.8688239973916767
334,3.9263332750994633
335,2.957908606101765
336,2.853416807866661
337,4.13404590488077
338,4.424252830054096
339,4.123027247025611
340,4.62638282720305
341,3.2518304397469
342,4.016575681443637
343,3.5500021776728876
344,3.5567664206556273
345,4.779453878560208
346,3.4710354158192276
347,3.483741767159654
348,3.5622106165531737
349,3.2989311064328457
350,4.390723425599531
351,3.41026690464105
352,3.2393780003161887
353,4.267019734306665
354,2.0957569236645863
355,3.898065564948172
356,4.715329306847664
357,4.913618928599765
358,3.007185790100628
359,3.834254938884241
360,3.17741917222838
361,4.234778379065574
362,4.033732200294573
363,4.187615276143077
364,5.0
365,5.0
366,4.593894468876671
367,2.968216590067069
368,2.9614607348485933
369,4.1174397234489435
370,3.458815360576466
371,3.1825885561559564
372,3.9989032280550236
373,3.4538258752935893
374,5.0
375,3.3794682620824448
376,3.9935115144803177
377,5.0
378,4.4949650284665115
379,3.4055692715663075
380,3.6958823601146698
381,3.904448546743204
382,3.6784023040386855
383,3.752749176658069
384,3.8413020479477114
385,3.931556210562442
386,2.9730322264810467
387,3.60523849367262
388,4.4545455282417254
389,4.239671881458426
390,4.025941257593886
391,3.9208171654670587
392,3.847266999674157
393,4.595138161856432
394,4.597029112881945
395,5.0
396,3.8055750039454606
397,3.811780653440058
398,3.913835553235017
399,3.146838408095069
400,3.6525979148600105
401,3.0451660813900223
402,4.011118177251879
403,3.008299581361072
404,3.731686848494608
405,3.702960034695668
406,3.7034374703582373
407,4.08741826988066
408,3.680683390406683
409,4.536895951701678
410,3.807596941946707
411,1.9494879902513913
412,4.6026614510351855
413,3.41678585354262
414,4.277644026780825
415,4.10825133158713
416,3.644758641764181
417,3.9338701361762687
418,4.1969276796333315
419,3.0578694968668665
420,4.672230840948856
421,4.800896274356165
422,1.6700691281652666
423,3.6352692720419197
424,4.058100728651773
425,4.153659920578871
426,4.61636770864407
427,1.6671356489858487
428,4.481315772805752
429,4.237742397518415
430,2.7708833844073935
431,3.5139272082966517
432,3.751897253459628
433,4.282179054182903
434,3.0460939756388905
435,3.704377893341975
436,2.6399972522540978
437,4.276511184277165
438,3.2379659829131286
439,4.126285399217393
440,4.665771360383914
441,2.8877465997597254
442,2.805478072852563
443,4.7362887576391035
444,4.183298539408749
445,4.402833469570361
446,3.767508791668875
447,4.669919984004116
448,4.406066928384282
449,3.123717347856997
450,3.612803660429327
451,2.6161789205966333
452,4.219935974890925
453,3.308718505608996
454,4.011695033431375
455,4.105990312887406
456,4.927732749545808
457,4.5741127988598755
458,3.1362499248513003
459,2.9169863514189327
460,4.418775114407163
461,3.821355267260739
462,4.5144998710804884
463,4.176986788297855
464,3.6192585157882653
465,3.9360830351704132
466,4.323083555937176
467,3.048215388648473
468,5.0
469,4.383771591269117
470,3.1479396156724038
471,3.1001573334778247
472,3.3380046214516446
473,3.5010586388300022
474,4.019873886059694
475,4.286274986253996
476,4.191072090442427
477,3.170703344990768
478,4.169087349562384
479,3.963605316120823
480,2.6041309024173147
481,2.3560511732703375
482,3.890560568496709
483,4.482164666639538
484,4.029946075084685
485,4.409950814798368
486,2.0727495690549116
487,3.8059177796219315
488,4.654356144713644
489,4.767401211945156
490,4.124370105157291
491,4.359537574332949
492,3.7354613957469756
493,4.703486283567157
494,4.3429280105849415
495,4.017525037588989
496,4.245541851246617
497,4.127991597225484
498,4.309918627571042
499,4.700474435049816
500,3.376199300705019
501,4.002636600670017
502,3.6526350405590366
503,4.012284128499656
504,3.7636675814102776
505,5.0
506,4.424638928103721
507,3.5426966924534984
508,3.9615179074642315
509,5.0
510,3.691049540756189
511,4.771043156656599
512,3.8409498595743776
513,3.8431747758758465
514,3.246951539603676
515,3.2940854156807196
516,2.239483647691623
517,4.260649904224282
518,3.07788413900773
519,4.426940470175044
520,4.698856743015204
521,3.1765595439251317
522,4.0095101326356195
523,3.427150948719586
524,2.927070766115939
525,3.606129406320556
526,4.644830483896458
527,3.421973056665784
528,4.469247190599001
529,3.99228143492865
530,3.3950756161081217
531,3.999673517893107
532,4.268530622925059
533,4.870181820358084
534,4.412241197203365
535,4.211064494742635
536,3.295937844504817
537,3.0447093864186496
538,4.640021749856356
539,3.522851254400595
540,2.0897145507875585
541,3.7967343152109745
542,3.0932073334215775
543,2.371271066315448
544,3.7309519058125975
545,4.671364826945984
546,4.788929183082143
547,5.0
548,4.096591588969588
549,3.493303405561646
550,4.422289778749306
551,4.600664460719974
552,3.811639064822512
553,3.9418574702415867
554,3.3639371299064087
555,4.037230600755322
556,3.7309963908851347
557,4.243463563969201
558,3.9776655705773987
559,5.0
560,4.430415071312127
561,4.125490797541856
562,5.0
563,3.9361510861899083
564,4.456631448213633
565,5.0
566,4.625648248639646
567,4.0638151152033
568,4.831111324270527
569,4.080467715613944
570,3.6006100647723405
571,1.7632249781880325
572,2.802912000992146
573,3.149076064459011
574,3.4953550085276377
575,2.5174452213060237
576,3.0556101846811
577,4.313980743344228
578,1.5800411151550668
579,4.386706204036319
580,4.05723982439717
581,4.90108729982772
582,4.05418797170112
583,3.612746443053519
584,2.681513991473433
585,4.366061391240503
586,4.3210040833867485
587,4.636374221164353
588,3.9803734241125213
589,3.96071313955349
590,4.279210157745926
591,2.818572672393353
592,5.0
593,3.352486978105057
594,3.9689360004597667
595,3.852858754895491
596,4.265279605250591
597,2.6976830314472435
598,3.51488766890076
599,4.104443640642186
600,3.705599059952164
601,1.2888095362724283
602,4.1398014067468925
603,3.8601910912425494
604,4.399215761204512
605,4.40012429862492
606,2.73367244560094
607,3.5112222607931884
608,4.025005474004104
609,3.3682694133503372
610,2.5073693355970175
611,3.3211678041824415
612,4.8356327876737994
613,4.072169035854084
614,3.3645683332173357
615,4.426122715380953
616,4.206142346640307
617,4.56058961411372
618,4.126626941659012
619,3.7575386544348928
620,3.660655954234041
621,3.70608635765152
622,4.886127862809353
623,3.5046295902307527
624,3.0479629118661995
625,5.0
626,3.145796261921163
627,3.674018353885683
628,3.782021885154592
629,4.186236721258597
630,4.134920450697706
631,1.9731037780247842
632,3.1996136855731803
633,3.436127645568489
634,4.0593912371270555
635,5.0
636,4.916513797062239
637,3.133200563441611
638,3.507293179782582
639,3.5624078899898457
640,3.67687756150738
641,2.898581401409867
642,3.217401554958159
643,5.0
644,4.914363791983188
645,3.623200317750798
646,3.1457944121365897
647,4.016129203247195
648,2.424792347303072
649,2.7817147637647857
650,2.6514343001552243
651,4.340804749108091
652,4.984922826417808
653,4.062537186988507
654,3.997060004556683
655,3.5064104171795005
656,3.8798892384116863
657,4.4970219701853855
658,3.611650492215748
659,3.7373740714326886
660,4.8659612441930005
661,4.252110450955299
662,4.119525023160895
663,3.6048014250008826
664,2.393884982153107
665,4.654437531830322
666,3.76116931986579
667,5.0
668,3.3589360716188845
669,3.4933609978667057
670,3.65213900688889
671,3.454115436691536
672,5.0
673,3.951456768728183
674,4.413070325452422
675,4.049845624049059
676,4.1249767669673
677,3.7302499778263107
678,4.732271831073437
679,3.8502274450809497
680,3.963829533631513
681,3.641817782337786
682,3.562078207219427
683,4.398790050798529
684,4.5464846442191185
685,2.8426086544071527
686,4.558992405350484
687,3.6561518651036096
688,4.600897706121918
689,3.5474970703639066
690,3.91285977287093
691,4.3064498152357285
692,3.842294610440247
693,4.185680309814137
694,3.1019440900726543
695,4.284119224861789
696,4.465453697395305
697,3.0692169901081914
698,4.094881716171953
699,4.27724000714162
700,3.4757174917574365
701,4.052536613579168
702,4.254892627058647
703,4.476367684773924
704,4.089647861465618
705,4.475307871047207
706,3.5816874228169353
707,3.5617721510606324
708,4.123262636402102
709,4.814369313986839
710,3.6916283651528925
711,4.129543789914148
712,4.192258062730501
713,4.121804210793886
714,3.237995057328659
715,2.9221110362535
716,4.147845462358028
717,3.802908581979672
718,3.6362288260258575
719,4.911432811916541
720,4.265512258676537
721,4.297649413294902
722,3.963439329826612
723,3.807675877561212
724,3.9852920312955433
725,4.243549859461911
726,5.0
727,3.721737548002354
728,4.05715336947361
729,3.3742664854806383
730,5.0
731,2.7207262086605084
732,3.051800259701946
733,3.4956247837734367
734,4.263588125035648
735,3.950668457970633
736,4.898003281096343
737,4.074851861868996
738,3.6540443134071863
739,4.24288521944254
740,4.298280318013045
741,3.6149209117645253
742,4.476245305713681
743,3.2915168727010413
744,2.390902381948562
745,3.3754068359204843
746,4.36406746113382
747,4.953336569119735
748,4.222695775253719
749,3.9921410284770267
750,3.816927377469391
751,3.922044150442309
752,4.6354183745358695
753,4.164096721700842
754,4.224968270107524
755,3.8322236267925276
756,4.382903117733408
757,4.694139536122007
758,4.74308471840639
759,3.8951161819684823
760,4.914113703421668
761,3.6221113787928383
762,3.724700300122011
763,3.8613392509231894
764,3.905659444425643
765,3.880124680777169
766,2.955013946017651
767,4.253556511430997
768,4.478319468535654
769,2.6882434157567867
770,4.424765923977736
771,3.600178305144884
772,3.8734231320639307
773,4.189656341747105
774,2.0703928568409844
775,4.13004200400367
776,4.575217735378394
777,4.804082307647825
778,3.551589255838084
779,4.344719080454028
780,4.2592233039666425
781,3.6831643949380077
782,3.870130936180877
783,3.8989682663791023
784,4.888238693394996
785,4.436624676394526
786,2.5847629583479943
787,2.8410574395346666
788,4.197602418073765
789,3.9920916449504054
790,4.6266775362452695
791,3.6980645684680074
792,4.544193987761904
793,3.700964708163907
794,3.9781744963029437
795,3.905169470985953
796,4.157189382148136
797,2.935844107219393
798,3.463523632952653
799,4.916933824701612
800,4.873940585212164
801,3.6120975686548427
802,1.6671041767616304
803,4.238178838957014
804,4.2306524659747
805,3.3489735533853304
806,3.2078646918546565
807,3.450354541022928
808,4.017728254994443
809,3.3070983586006584
810,3.605093123530587
811,4.115940553440433
812,3.3733062982205277
813,4.535655963388544
814,4.10003523681658
815,3.7883243875450856
816,4.2310275638626695
817,3.940702184740203
818,4.098235274912449
819,5.0
820,4.882044772524919
821,4.298606035248857
822,4.156815636489258
823,3.1416689308434567
824,4.83812121599391
825,3.128782844373568
826,3.737922941454246
827,3.66001104017505
828,4.783688667707522
829,4.8455717665823705
830,3.732141482505579
831,4.125452875847365
832,4.470379584160412
833,2.1291660705161624
834,2.1285051538075743
835,4.02590563622339
836,3.7857881459501863
837,3.45180175506597
838,4.767646620686986
839,5.0
840,3.249490876368125
841,4.13699022633347
842,3.636065906672787
843,4.222151566917793
844,3.6320874003993313
845,4.94655380078078
846,4.4671388804117935
847,4.347947172926727
848,4.41096996362932
849,4.437997402125575
850,3.800786305831968
851,3.5267608294105077
852,4.047629142764112
853,4.873823846833874
854,3.4486612543015185
855,4.197316637254455
856,3.7317021175019525
857,4.2979271841564195
858,4.388281293956387
859,3.053934980509269
860,3.7799177839345974
861,3.5762808126761345
862,3.154588346564868
863,4.169590650760865
864,4.148124596482611
865,3.637465413520149
866,4.528222630677154
867,3.211362713619163
868,3.794293933900323
869,3.6737780750352558
870,3.4798089533780083
871,3.7891084381291136
872,4.487581751974753
873,4.184434125719902
874,3.642629677822191
875,4.414507128151293
876,2.5827183207536217
877,2.5831556129266886
878,3.4218880535945786
879,3.0890987634185896
880,3.5017890247462478
881,1.6671671212100674
882,4.191066407608181
883,3.936252132780027
884,2.8587452382773026
885,4.120502734754483
886,3.9844825478501145
887,5.0
888,2.9215679883450925
889,3.940631900725286
890,3.663346143709224
891,3.5621420756689623
892,3.5592366157422526
893,3.289306711509947
894,4.9097296065157385
895,3.875870385830741
896,5.0
897,3.3589240853943645
898,4.873501105096442
899,4.704910810932272
900,3.3260444642085645
901,4.655043763446383
902,2.746906630868037
903,4.076293235370196
904,2.660451919316065
905,3.7776973646383576
906,3.3985583922081757
907,4.0341011223527286
908,4.455213797144987
909,3.936513332227777
910,4.010237444639953
911,4.681730840849296
912,4.590911310310966
913,3.473434362872421
914,4.544951631286272
915,3.2940782766651813
916,5.0
917,4.583321283534865
918,3.6816702198177653
919,4.443888433026671
920,4.14193100490208
921,3.45072142774098
922,4.228755620538377
923,4.416278958408119
924,4.376091804918711
925,4.26844286184008
926,4.4417970258654735
927,3.453739630266311
928,4.006632787599848
929,3.6182042755360704
930,3.8163637061262636
931,2.574514401933108
932,4.7003596582344
933,3.977387873142992
934,3.7931961612777045
935,3.3284092865695145
936,3.2178629803055885
937,3.4365885116133956
938,4.2342641648956825
939,3.7087241424406856
940,2.878003317754828
941,3.8978379345551226
942,3.791354334090813
943,4.759717231289945
944,3.727075110086867
945,4.707727163376019
946,3.510626770924574
947,4.444654112406932
948,4.126468992194527
949,3.912444255595785
950,4.285722165405936
951,3.8180383639789754
952,3.7006630388998496
953,4.577254145825343
954,3.848642248461799
955,4.297492855566809
956,3.928029054771181
957,3.0359563352824406
958,4.180282981235006
959,4.224512358025306
960,4.756260609638053
961,3.0048692192259727
962,4.858527364577169
963,2.8997143634423397
964,4.261522453250841
965,3.8128124222015023
966,3.6839285410225875
967,4.512516755956306
968,4.0763765309418645
969,2.9426675955980524
970,3.5082363390130387
971,4.481147163277128
972,3.8720514457558712
973,3.8240687073293342
974,3.9886340101028472
975,4.833350313890381
976,4.215049944209717
977,3.341280154789028
978,4.357894317221028
979,4.135478693761766
980,2.912841843001627
981,4.06804133149012
982,4.441262955833589
983,1.9648618631005565
984,4.3227149951261765
985,4.101391678975608
986,3.72673645874244
987,4.0162305943533285
988,3.51084381488974
989,4.429521255913222
990,3.911942832750313
991,2.839297804872139
992,4.22600732912721
993,2.5674073938720845
994,4.6005545734238495
995,4.656450382750887
996,3.721706805445888
997,4.29447032071136
998,2.9415165218441977
999,4.049395852132925
1000,3.7040335153612434
1001,4.071523435532036
1002,3.365469644859551
1003,4.182285405554771
1004,4.189904063914662
1005,3.8279712982260636
1006,4.283933781604998
1007,3.8179744953337975
1008,3.735068010668304
1009,3.9451126610244547
1010,3.824845636083984
1011,3.6315069495305536
1012,3.6179773162163222
1013,3.0463221622756866
1014,3.921153619801247
1015,4.723934338712767
1016,4.1895270357902685
1017,4.480199015731602
1018,2.65889562011873
1019,3.3371131738198248
1020,3.8837325521526633
1021,2.29720642630396
1022,4.3833440493789055
1023,3.773629862926054
1024,4.259074926417568
1025,4.221107625445854
1026,3.976884346428106
1027,3.583325293153237
1028,3.444356827071433
1029,4.233699712728342
1030,3.5365770664418323
1031,2.7551137520258377
1032,4.832245093363559
1033,3.682399218880024
1034,4.327139254296917
1035,2.3940482751625733
1036,4.637978970485991
1037,2.9993848232320617
1038,3.865523175259554
1039,3.0463151652942018
1040,3.3913401062122306
1041,3.748080968304402
1042,2.45767119232382
1043,4.130281667025512
1044,3.431379818758391
1045,5.0
1046,3.161639575762852
1047,3.1875071735728904
1048,3.98094953874928
1049,4.007998999295566
1050,4.21951580638255
1051,1.9440083115170843
1052,3.446125982024361
1053,3.1660825765369403
1054,1.6675070212316268
1055,4.5802905377824406
1056,4.15008291136316
1057,5.0
1058,3.5990759826825025
1059,3.8665458969799014
1060,3.9077103924951824
1061,5.0
1062,4.402964977251855
1063,4.094390590169281
1064,3.421079075896099
1065,3.7481071101474654
1066,3.511737400973537
1067,4.341093236624545
1068,3.9711282605591802
1069,4.344546880766135
1070,4.915257547065746
1071,4.386265962991458
1072,3.5047303260307836
1073,3.8322078110516555
1074,5.0
1075,3.812413438474222
1076,4.016472268011023
1077,3.67622508831491
1078,4.3552832274314754
1079,4.213897390284886
1080,2.691672523957
1081,3.2395048999222156
1082,4.001886659231515
1083,4.713243012885613
1084,4.552656912411582
1085,4.249434956750806
1086,2.2900782906618775
1087,4.390261454359544
1088,4.546157765453099
1089,4.336752067751172
1090,3.8599606004861036
1091,4.517634469193462
1092,3.6692501866796396
1093,3.581530372211837
1094,3.2716501961476703
1095,3.6253052894457296
1096,4.345481104166698
1097,3.446012919561258
1098,4.71819066574307
1099,4.340207108399678
1100,5.0
1101,3.9668119310470416
1102,3.4944669983435492
1103,2.833741651111339
1104,4.75975095319567
1105,3.363351047178821
1106,5.0
1107,4.42406557474078
1108,4.503515139600488
1109,4.154082940158869
1110,3.7878544176253652
1111,4.633089159304444
1112,3.793532128319227
1113,5.0
1114,2.602788531729539
1115,5.0
1116,4.111406286451839
1117,2.8721518733657843
1118,4.7412599819081045
1119,3.7444575925629002
1120,4.286058826910472
1121,4.233073035010092
1122,4.582270875414432
1123,3.9133824624096656
1124,3.1553396173527104
1125,4.834517050097849
1126,3.7721008104197344
1127,4.127624850517696
1128,4.033021370978275
1129,3.1111508390228133
1130,4.244379482610032
1131,4.034516115927113
1132,4.42748910012955
1133,3.7411408937930424
1134,4.762015941196857
1135,2.6784812845692403
1136,3.147762856310449
1137,3.2141074279757222
1138,3.363149624943823
1139,3.6310951662388606
1140,4.889013451716056
1141,4.550621731507727
1142,3.579096774682025
1143,3.119845594065705
1144,3.4645433740417313
1145,4.621694710026951
1146,3.2852576146570676
1147,3.912601477421316
1148,3.660322288592539
1149,2.767335372759395
1150,3.2035463673770006
1151,3.1419880333319496
1152,3.5164959263215536
1153,3.6151293781968628
1154,3.358342661807776
1155,4.106252556045835
1156,3.8534381328222778
1157,4.425417773405034
1158,3.898287787984805
1159,3.970964420180228
1160,3.868717112956813
1161,3.5270464607527714
1162,4.474613893880722
1163,3.5344531047101073
1164,4.582833124394812
1165,3.7744198241053906
1166,3.1877281695740085
1167,3.677713307189327
1168,4.851677375059976
1169,3.928562984945158
1170,3.9100265248532953
1171,3.2004263226802907
1172,4.717732569423928
1173,3.9618162142349918
1174,3.344350733203181
1175,4.508469758038451
1176,4.103993188362268
1177,3.927647852248506
1178,4.394537530824264
1179,3.895748121660719
1180,4.3226213983433075
1181,4.238126471301214
1182,3.028830207550921
1183,3.661949669122122
1184,3.3382856373326852
1185,3.884160913638504
1186,3.660332495005685
1187,3.037693548301347
1188,3.687949629928986
1189,3.569164915385056
1190,3.4875019990796585
1191,4.092833783072265
1192,3.8630232531083677
1193,2.877228303209309
1194,3.469865373519646
1195,3.319889755347383
1196,3.7619057699125027
1197,4.017457939927375
1198,4.248703298635631
1199,3.271992922102919
1200,2.2591174860406653
1201,3.2323927138865844
1202,3.2924166080110977
1203,4.633816109130743
1204,3.9136572517293606
1205,3.6624825069939404
1206,3.5071724197415617
1207,3.80703982883873
1208,3.6392594628579205
1209,3.0791084206538137
1210,4.751652103748719
1211,4.142240058959122
1212,4.253336826007652
1213,3.577183220985071
1214,3.8824438844863898
1215,4.5162334869224665
1216,3.714188709304984
1217,4.228358846585893
1218,3.7652481236283224
1219,2.6166584108673643
1220,3.4779108263214438
1221,3.2064631891415463
1222,3.1482076549477265
1223,3.896136904169749
1224,4.0003904067077904
1225,4.250528511241535
1226,3.783304772615385
1227,3.941551942243557
1228,4.157563860400488
1229,3.850357572092412
1230,3.134833602503859
1231,3.7461904616096215
1232,4.085953339188389
1233,4.125391011865286
1234,3.6456952868677286
1235,4.15947767682553
1236,3.7864851233159458
1237,3.6184964791210947
1238,4.460557790257781
1239,3.8304430313187203
1240,3.3403405655896927
1241,4.091065153792147
1242,4.111482652832305
1243,4.914060294831664
1244,3.6727669241612486
1245,3.7920674384031607
1246,4.136683489525932
1247,4.0420021455424955
1248,2.3671030073036445
1249,5.0
1250,3.1150624227522288
1251,3.599374748547806
1252,3.7196715491565135
1253,4.434130581935635
1254,3.295885549403555
1255,4.4236455127955585
1256,2.619619553418859
1257,4.3506960642063515
1258,4.286439679295757
1259,4.411056557178239
1260,3.4816516542965488
1261,4.113980089428089
1262,3.4902714662336187
1263,3.634285704676281
1264,3.1569145131853253
1265,4.686681059598895
1266,3.638767783144556
1267,3.9966609620056053
1268,4.00302987772365
1269,3.2476761926645796
1270,3.8104166181183823
1271,2.5424449478779945
1272,3.7221467484375172
1273,3.7240245137899657
1274,3.8173169748686084
1275,3.568112904402576
1276,3.612015740871875
1277,5.0
1278,4.761703569293587
1279,3.3580298619634132
1280,4.088756507292246
1281,4.716850179557461
1282,3.4373360138569637
1283,4.165986215087308
1284,3.3782716868898857
1285,4.351128040830887
1286,4.2433572432918005
1287,3.449311472095992
1288,3.7747090447970324
1289,4.208593819679965
1290,2.776902382646151
1291,4.21560635711961
1292,4.1834736582393806
1293,4.355058656892256
1294,3.7573119598728124
1295,2.9436241438366517
1296,3.371226305815238
1297,4.3767507067432465
1298,4.435482092782609
1299,3.5417559660350135
1300,3.314244131551282
1301,4.07070275053449
1302,4.187717899616737
1303,4.435309747149274
1304,3.4854006514050373
1305,4.669575472728745
1306,3.252191706694865
1307,3.555140261364204
1308,3.223996134245422
1309,3.438797729257412
1310,4.225617068070681
1311,5.0
1312,4.253361774901007
1313,2.5210944049510298
1314,4.335462703513051
1315,4.426507640237538
1316,3.5090520245471706
1317,3.9787435320024853
1318,4.758930386823032
1319,3.6205358792504527
1320,3.1623209563958445
1321,4.796742508714411
1322,4.1843323765644405
1323,4.169129784715958
1324,3.8897329381865284
1325,3.830251940519613
1326,3.1185097582863777
1327,4.514811487130255
1328,4.569613664339743
1329,3.2965522593902987
1330,4.243441630887
1331,4.4344825056923
1332,4.069075345605199
1333,3.779760092415706
1334,4.033076917247626
1335,3.7601582783509806
1336,3.769327999595859
1337,3.7363566653196014
